Census year,Block ID,Property ID,Base property ID,CLUE small area,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,x coordinate,y coordinate,Location
2020,34,102135,102135,Melbourne (CBD),Part Level 5 350 Collins Street MELBOURNE VIC 3000,6932,Accounting Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 5 350 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 10 350 Collins Street MELBOURNE VIC 3000,6931,Legal Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 8 350 Collins Street MELBOURNE VIC 3000,6962,Management Advice and Other Consulting Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 14 350 Collins Street MELBOURNE VIC 3000,6931,Legal Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 3 350 Collins Street MELBOURNE VIC 3000,6962,Management Advice and Other Consulting Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 15 350 Collins Street MELBOURNE VIC 3000,7211,Employment Placement and Recruitment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 9 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 11 350 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 4 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 2 350 Collins Street MELBOURNE VIC 3000,6931,Legal Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 5 350 Collins Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 8 350 Collins Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 8 350 Collins Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 14 350 Collins Street MELBOURNE VIC 3000,8101,Technical and Vocational Education and Training,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 6 350 Collins Street MELBOURNE VIC 3000,807,Silver-Lead-Zinc Ore Mining,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,7552,Foreign Government Representation,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 6 350 Collins Street MELBOURNE VIC 3000,1090,Other Mining Support Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 7 350 Collins Street MELBOURNE VIC 3000,6931,Legal Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 6 350 Collins Street MELBOURNE VIC 3000,3239,Other Building Installation Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 6 350 Collins Street MELBOURNE VIC 3000,9539,Other Personal Services n.e.c.,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 9 350 Collins Street MELBOURNE VIC 3000,3211,Land Development and Subdivision,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 14 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 10 (Lot S23) 350 Collins Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 7 350 Collins Street MELBOURNE VIC 3000,6221,Banking,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),"Part Suite 302, Level 3 North 350 Collins Street MELBOURNE VIC 3000",6240,Financial Asset Investing,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part 371 Little Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 8 350 Collins Street MELBOURNE VIC 3000,9539,Other Personal Services n.e.c.,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 8 350 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 8 350 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 12 350 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 7 350 Collins Street MELBOURNE VIC 3000,7211,Employment Placement and Recruitment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 5 350 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 15 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),"Suite 304, Level 3 North 350 Collins Street MELBOURNE VIC 3000",6962,Management Advice and Other Consulting Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 1 350 Collins Street MELBOURNE VIC 3000,7211,Employment Placement and Recruitment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 12 350 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 6 350 Collins Street MELBOURNE VIC 3000,6962,Management Advice and Other Consulting Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 10 350 Collins Street MELBOURNE VIC 3000,7220,Travel Agency and Tour Arrangement Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 1 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 3 350 Collins Street MELBOURNE VIC 3000,6931,Legal Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 9 350 Collins Street MELBOURNE VIC 3000,6720,Real Estate Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 2 350 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 6 350 Collins Street MELBOURNE VIC 3000,6962,Management Advice and Other Consulting Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Pt Lvl 8 & Pt Lvl 13 350 Collins Street MELBOURNE VIC 3000,6961,Corporate Head Office Management Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Ground 350 Collins Street MELBOURNE VIC 3000,6221,Banking,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 2 350 Collins Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,6240,Financial Asset Investing,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Suite 302 Level 3 North 350 Collins Street MELBOURNE VIC 3000,7211,Employment Placement and Recruitment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 11 350 Collins Street MELBOURNE VIC 3000,6962,Management Advice and Other Consulting Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 15 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 1 350 Collins Street MELBOURNE VIC 3000,7211,Employment Placement and Recruitment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 6 350 Collins Street MELBOURNE VIC 3000,8101,Technical and Vocational Education and Training,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 7 350 Collins Street MELBOURNE VIC 3000,4273,Antique and Used Goods Retailing,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 1 350 Collins Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 9 350 Collins Street MELBOURNE VIC 3000,6240,Financial Asset Investing,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 11 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part 371 Little Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 7 350 Collins Street MELBOURNE VIC 3000,6720,Real Estate Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Ground 350 Collins Street MELBOURNE VIC 3000,8534,Chiropractic and Osteopathic Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 7 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 4 350 Collins Street MELBOURNE VIC 3000,6932,Accounting Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 2 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 2 350 Collins Street MELBOURNE VIC 3000,6923,Engineering Design and Engineering Consulting Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 12 (Lot S26) 350 Collins Street MELBOURNE VIC 3000,6962,Management Advice and Other Consulting Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,7211,Employment Placement and Recruitment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),"Suite 301, Level 3 North 350 Collins Street MELBOURNE VIC 3000",7211,Employment Placement and Recruitment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 8 350 Collins Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),369 Little Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 9 350 Collins Street MELBOURNE VIC 3000,6931,Legal Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 8 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 15 350 Collins Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 8 350 Collins Street MELBOURNE VIC 3000,6411,Financial Asset Broking Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 8 350 Collins Street MELBOURNE VIC 3000,3020,Non-Residential Building Construction,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 8 350 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Ground 350 Collins Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),"Suite 301, Level 3 South 350 Collins Street MELBOURNE VIC 3000",6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 11 350 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Level 3 (Lot S9) South 350 Collins Street MELBOURNE VIC 3000,6931,Legal Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,5802,Other Telecommunications Network Operation,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,6962,Management Advice and Other Consulting Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 11 350 Collins Street MELBOURNE VIC 3000,4900,Air and Space Transport,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Ground 350 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 4 350 Collins Street MELBOURNE VIC 3000,6962,Management Advice and Other Consulting Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 8 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 5 (Lot S13) 350 Collins Street MELBOURNE VIC 3000,7211,Employment Placement and Recruitment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 10 (Lot S22) 350 Collins Street MELBOURNE VIC 3000,6923,Engineering Design and Engineering Consulting Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 11 (Lot S25) 350 Collins Street MELBOURNE VIC 3000,7211,Employment Placement and Recruitment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 9 350 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 14 350 Collins Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 13 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 1 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 4 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102135,102135,Melbourne (CBD),Part Level 7 350 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96269,-37.81602,"(-37.81601661, 144.9626888)"
2020,34,102136,102136,Melbourne (CBD),Level 4 & 7 340-342 Collins Street MELBOURNE VIC 3000,6720,Real Estate Services,144.96298,-37.81623,"(-37.81622604, 144.9629781)"
2020,34,102136,102136,Melbourne (CBD),Level 5 340-342 Collins Street MELBOURNE VIC 3000,4253,Watch and Jewellery Retailing,144.96298,-37.81623,"(-37.81622604, 144.9629781)"
2020,34,102136,102136,Melbourne (CBD),Level 1 340-342 Collins Street MELBOURNE VIC 3000,4251,Clothing Retailing,144.96298,-37.81623,"(-37.81622604, 144.9629781)"
2020,34,102136,102136,Melbourne (CBD),Level 6 340-342 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96298,-37.81623,"(-37.81622604, 144.9629781)"
2020,34,102136,102136,Melbourne (CBD),Part Level 3 340-342 Collins Street MELBOURNE VIC 3000,6962,Management Advice and Other Consulting Services,144.96298,-37.81623,"(-37.81622604, 144.9629781)"
2020,34,102136,102136,Melbourne (CBD),Part Level 3 340-342 Collins Street MELBOURNE VIC 3000,7211,Employment Placement and Recruitment Services,144.96298,-37.81623,"(-37.81622604, 144.9629781)"
2020,34,102136,102136,Melbourne (CBD),Part Level 3 340-342 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96298,-37.81623,"(-37.81622604, 144.9629781)"
2020,34,102136,102136,Melbourne (CBD),Part Level 3 340-342 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96298,-37.81623,"(-37.81622604, 144.9629781)"
2020,34,102136,102136,Melbourne (CBD),338 Collins Street MELBOURNE VIC 3000,4253,Watch and Jewellery Retailing,144.96298,-37.81623,"(-37.81622604, 144.9629781)"
2020,34,102136,102136,Melbourne (CBD),Level 2 340 Collins Street MELBOURNE VIC 3000,9511,Hairdressing and Beauty Services,144.96298,-37.81623,"(-37.81622604, 144.9629781)"
2020,34,102137,102137,Melbourne (CBD),Part Ground & Levels 1-2 330 Collins Street MELBOURNE VIC 3000,6221,Banking,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Ground 330 Collins Street MELBOURNE VIC 3000,4252,Footwear Retailing,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),"Part Level 16, Levels 17-18 330 Collins Street MELBOURNE VIC 3000",7211,Employment Placement and Recruitment Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Level 12 330 Collins Street MELBOURNE VIC 3000,6330,Superannuation Funds,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 7 330 Collins Street MELBOURNE VIC 3000,6962,Management Advice and Other Consulting Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 7 330 Collins Street MELBOURNE VIC 3000,6931,Legal Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 7 330 Collins Street MELBOURNE VIC 3000,6962,Management Advice and Other Consulting Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 9 330 Collins Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 10 330 Collins Street MELBOURNE VIC 3000,6962,Management Advice and Other Consulting Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 8 330 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 11 330 Collins Street MELBOURNE VIC 3000,6962,Management Advice and Other Consulting Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Ground 330 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 10 330 Collins Street MELBOURNE VIC 3000,6411,Financial Asset Broking Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 9 330 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),"Shop 10, 1-15 Equitable Place MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 16 330 Collins Street MELBOURNE VIC 3000,6962,Management Advice and Other Consulting Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 16 330 Collins Street MELBOURNE VIC 3000,7211,Employment Placement and Recruitment Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 6 330 Collins Street MELBOURNE VIC 3000,6411,Financial Asset Broking Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Level 3-4 330 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),"Part Level 11, 330 Collins Street MELBOURNE VIC 3000",0,Vacant Space,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 5 330 Collins Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 6 330 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 6 330 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 8 330 Collins Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 16 330 Collins Street MELBOURNE VIC 3000,7211,Employment Placement and Recruitment Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 11 330 Collins Street MELBOURNE VIC 3000,5219,Other Water Transport Support Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 10 330 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 5 330 Collins Street MELBOURNE VIC 3000,6931,Legal Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 7 330 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 6 330 Collins Street MELBOURNE VIC 3000,6932,Accounting Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),"Part Level 9 ,15 & Level 14 330 Collins Street MELBOURNE VIC 3000",6712,Non-Residential Property Operators,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),"Shop 8-9, 330 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 15 330 Collins Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 7 330 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
2020,34,102137,102137,Melbourne (CBD),Part Level 7 330 Collins Street MELBOURNE VIC 3000,0,Vacant Space,144.96341,-37.81611,"(-37.81611347, 144.9634128)"
